DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYWETBULBTEMPF,HOURLYDewPointTempF,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYPrecip
8/18/16 17:51,FM-15,FEW:02 50,9,,83,74,67,59,0,0,,0
8/18/16 18:51,FM-15,CLR:00,10,,81,71,63,54,0,0,,0
8/18/16 19:51,FM-15,CLR:00,10,,81,71,64,57,0,0,,0
8/18/16 20:51,FM-15,SCT:04 50,9,,79,72,68,69,0,0,,0
8/18/16 21:51,FM-15,BKN:07 48 OVC:08 70,10,,79,71,67,67,0,0,,0
8/18/16 22:51,FM-15,SCT:04 100,10,,78,72,69,74,0,0,,0
8/18/16 23:51,FM-15,CLR:00,10,,77,71,68,74,0,0,,0
8/18/16 23:59,SOD,,,,,,,,,,,
8/19/16 0:51,FM-15,FEW:02 95,10,,77,70,67,71,0,0,,0
8/19/16 1:51,FM-15,CLR:00,10,,77,70,67,71,0,0,,0
8/19/16 2:51,FM-15,CLR:00,10,,75,70,68,79,0,0,,0
8/19/16 3:51,FM-15,FEW:02 100,10,,75,70,68,79,0,0,,0
8/19/16 4:51,FM-15,SCT:04 110,10,,75,70,67,76,0,0,,0
8/19/16 5:51,FM-15,BKN:07 110,8,,75,70,67,76,0,0,,0
8/19/16 6:51,FM-15,SCT:04 110,8,,76,71,68,77,5,30,,0
8/19/16 7:51,FM-15,CLR:00,8,,77,70,67,71,5,VRB,,0
8/19/16 8:51,FM-15,CLR:00,9,,79,71,66,65,3,VRB,,0
8/19/16 9:51,FM-15,CLR:00,8,,81,72,66,61,6,VRB,,0
8/19/16 10:51,FM-15,BKN:07 33 BKN:07 41 OVC:08 80,8,,83,74,67,59,0,0,,0
8/19/16 11:51,FM-15,BKN:07 38,8,,84,74,67,57,5,VRB,,0
8/19/16 12:51,FM-15,SCT:04 43 SCT:04 65,8,,87,76,66,50,0,0,,0
8/19/16 13:51,FM-15,SCT:04 55,8,,87,76,66,50,0,0,,0
8/19/16 14:51,FM-15,FEW:02 46,8,,85,74,65,51,5,60,,0
8/19/16 15:51,FM-15,FEW:02 49,8,,86,75,64,48,5,60,,0
8/19/16 16:51,FM-15,CLR:00,8,,85,74,65,51,7,80,,0
8/19/16 17:51,FM-15,BKN:07 60 BKN:07 75,8,,82,73,68,63,3,VRB,,0
8/19/16 18:51,FM-15,SCT:04 55,8,,81,72,67,62,3,170,,0
8/19/16 19:51,FM-15,BKN:07 60,9,,79,71,67,67,3,VRB,,0
8/19/16 20:51,FM-15,BKN:07 55,7,,76,72,71,85,0,0,,0.01
8/19/16 21:51,FM-15,CLR:00,8,,77,72,70,79,3,VRB,,0
8/19/16 22:51,FM-15,SCT:04 70,9,,77,71,69,77,0,0,,0
8/19/16 23:51,FM-15,FEW:02 75 SCT:04 95,9,,77,72,70,79,0,0,,0
8/19/16 23:59,SOD,,,,,,,,,,,
8/20/16 0:51,FM-15,CLR:00,8,,76,71,69,79,0,0,,0
8/20/16 1:51,FM-15,CLR:00,8,,75,71,69,82,3,40,,0
8/20/16 2:51,FM-15,FEW:02 70,7,,73,71,70,90,3,30,,0
8/20/16 3:51,FM-15,OVC:08 70,7,,74,70,69,85,5,30,,0
8/20/16 4:51,FM-15,CLR:00,8,,75,71,69,82,3,40,,0
8/20/16 5:51,FM-15,FEW:02 70,5,HZ:7 |FU:05 |HZ:05,74,70,69,85,6,60,,0
8/20/16 6:51,FM-15,CLR:00,6,HZ:7 |FU:05 |HZ:05,76,72,70,82,5,60,,0
8/20/16 7:51,FM-15,CLR:00,6,HZ:7 |FU:05 |HZ:05,78,72,70,76,6,120,,0
8/20/16 8:51,FM-15,FEW:02 70,7,,80,72,68,67,6,VRB,,0
8/20/16 9:51,FM-15,SCT:04 50,8,,83,74,67,59,7,VRB,,0
8/20/16 10:51,FM-15,SCT:04 80,8,,81,72,67,62,0,0,,0
8/20/16 11:28,FM-16,FEW:02 30 BKN:07 36 OVC:08 60,1.50V,-RA:02 |RA:61 |,76,71,69,79,9,160,,T
8/20/16 11:36,FM-16,SCT:04 19 BKN:07 30 OVC:08 44,0.25,+RA:02 FG:2 |FG:30 RA:63 |,72,70,69,91,11,VRB,23,0.18
8/20/16 11:51,FM-15,BKN:07 29 BKN:07 47 OVC:08 60,0.75,-RA:02 BR:1 |RA:61 |,72,70,69,91,6,130,,0.5
8/20/16 11:54,FM-16,BKN:07 31 BKN:07 47 OVC:08 65,1,-RA:02 BR:1 |RA:61 |,72,70,70,94,6,130,,0.01
8/20/16 12:32,FM-16,BKN:07 40 BKN:07 49 OVC:08 65,0.25,+RA:02 FG:2 |FG:30 RA:63 |,71,70,69,94,5,VRB,,0.19
8/20/16 12:48,FM-16,SCT:04 38 BKN:07 49 OVC:08 80,2,-RA:02 BR:1 |RA:61 |,70,69,68,94,0,0,,
8/20/16 12:49,FM-15,SCT:04 38 BKN:07 49 OVC:08 75,2.5,-RA:02 BR:1 |RA:61 |,70,69,68,93,0,0,,0.32
8/20/16 12:56,FM-16,BKN:07 35 BKN:07 49 OVC:08 75,4,-RA:02 BR:1 |RA:61 |,73,71,71,94,3,80,,T
8/20/16 13:51,FM-15,FEW:02 38 FEW:02 48 SCT:04 70,7,,75,72,71,88,6,VRB,16,T
8/20/16 14:51,FM-15,SCT:04 120,9,,79,73,70,74,8,60,,0
8/20/16 15:51,FM-15,FEW:02 26,9,,80,73,69,69,9,VRB,,0
8/20/16 16:51,FM-15,FEW:02 28 FEW:02 33,9,,79,72,69,72,8,VRB,,0
8/20/16 17:51,FM-15,CLR:00,9,,78,71,68,71,6,VRB,,0
8/20/16 18:51,FM-15,FEW:02 27,10,,77,71,68,74,5,VRB,,0
8/20/16 19:49,FM-16,BKN:07 28,10,,77,71,68,74,3,VRB,,
8/20/16 19:51,FM-15,BKN:07 28 BKN:07 35,10,,77,71,68,74,0,0,,0
8/20/16 20:02,FM-16,SCT:04 29,10,,77,71,68,74,5,VRB,,
8/20/16 20:51,FM-15,SCT:04 29 BKN:07 36,10,,77,71,69,77,3,150,,0
8/20/16 21:49,FM-16,BKN:07 26 BKN:07 35,10,,77,72,70,79,3,VRB,,
8/20/16 21:51,FM-15,BKN:07 26 BKN:07 35,10,,76,71,69,79,3,VRB,,0
8/20/16 22:51,FM-15,SCT:04 25 BKN:07 29 BKN:07 36,10,,77,71,69,77,6,VRB,,0
8/20/16 23:06,FM-16,SCT:04 26 BKN:07 36 BKN:07 47,10,,77,71,69,77,7,160,,
8/20/16 23:51,FM-15,FEW:02 100,10,,76,71,69,79,0,0,,0
8/20/16 23:59,SOD,,,,,,,,,,,
8/21/16 0:51,FM-15,CLR:00,10,,76,71,69,79,5,VRB,,0
8/21/16 1:51,FM-15,BKN:07 18 BKN:07 28,10,,76,72,70,82,0,0,,0
8/21/16 2:23,FM-16,FEW:02 19,10,,76,72,70,82,3,VRB,,
8/21/16 2:51,FM-15,FEW:02 16 SCT:04 25 SCT:04 65,9,,76,72,70,82,3,VRB,,0
8/21/16 3:12,FM-16,BKN:07 16 BKN:07 65 BKN:07 80,9,,76,72,71,85,3,VRB,,
8/21/16 3:51,FM-15,BKN:07 16 BKN:07 22 OVC:08 46,9,,77,73,71,82,6,VRB,,0
8/21/16 4:51,FM-15,OVC:08 17,9,,77,73,71,82,3,VRB,,0
8/21/16 5:19,FM-16,FEW:02 16,9,,76,72,71,85,,,,
8/21/16 5:51,FM-15,FEW:02 16 SCT:04 33,8,,76,71,69,79,5,VRB,,0
8/21/16 6:15,FM-16,BKN:07 16 BKN:07 20 BKN:07 28,8,,77,72,70,79,0,0,,
8/21/16 6:51,FM-15,BKN:07 16 BKN:07 23,8,,77,73,72,85,0,0,,0
8/21/16 7:23,FM-16,BKN:07 16 BKN:07 23 OVC:08 34,1.75,-RA:02 BR:1 |RA:61 |,76,73,72,88,,,,
8/21/16 7:40,FM-16,FEW:02 16 BKN:07 21 OVC:08 34,0.5,+RA:02 FG:2 |FG:30 RA:63 |,74,72,72,94,0,0,,0.18
8/21/16 7:49,FM-16,SCT:04 16 BKN:07 21 OVC:08 32,1.75V,-RA:02 BR:1 |RA:61 |,75,73,73,94,3,VRB,,
8/21/16 7:51,FM-15,SCT:04 15 BKN:07 21 OVC:08 32,2.00V,BR:1 ||,75,73,73,94,0,0,,0.22
8/21/16 8:01,FM-16,SCT:04 15 BKN:07 21 OVC:08 26,4,BR:1 ||,76,74,74,94,0,0,,
8/21/16 8:28,FM-16,SCT:04 16,6,BR:1 ||,76,74,74,94,3,VRB,,
8/21/16 8:49,FM-16,SCT:04 22 BKN:07 28 BKN:07 41,7,,79,75,73,84,0,0,,
8/21/16 8:51,FM-15,BKN:07 22 BKN:07 41,7,,78,75,74,87,0,0,,0
8/21/16 9:09,FM-16,SCT:04 24 BKN:07 34 BKN:07 45,7,,77,75,74,90,0,0,,
8/21/16 9:16,FM-16,SCT:04 24 BKN:07 28 BKN:07 34,7,,78,75,74,87,,,,
8/21/16 9:24,FM-16,SCT:04 26 BKN:07 34 BKN:07 49,8,,79,75,73,82,8,160,,
8/21/16 9:49,FM-16,BKN:07 27 BKN:07 43,7,,79,75,73,84,5,VRB,,
8/21/16 9:51,FM-15,BKN:07 27 BKN:07 36,7,,78,74,73,85,5,VRB,,0
8/21/16 10:04,FM-16,SCT:04 27 SCT:04 38,8,,79,74,72,79,3,VRB,,
8/21/16 10:51,FM-15,FEW:02 31 FEW:02 39,8,,82,74,69,65,9,VRB,,0
8/21/16 11:51,FM-15,FEW:02 40,8,,84,74,68,59,6,VRB,,0
8/21/16 12:51,FM-15,FEW:02 43,9,,85,75,68,57,3,VRB,18,0
8/21/16 13:51,FM-15,CLR:00,8,,82,73,66,58,7,VRB,,0
8/21/16 14:51,FM-15,CLR:00,8,,80,73,69,69,5,VRB,18,0
8/21/16 15:51,FM-15,CLR:00,8,,80,74,71,74,,,,0
8/21/16 16:51,FM-15,BKN:07 70 BKN:07 90 OVC:08 110,7,,78,74,72,82,5,170,,0
8/21/16 17:18,FM-16,FEW:02 23 BKN:07 55 OVC:08 100,2.5,-RA:02 BR:1 |RA:61 |,77,74,73,88,3,VRB,,0.02
8/21/16 17:46,FM-16,FEW:02 25 BKN:07 80 OVC:08 95,4,-RA:02 BR:1 |RA:61 |,75,73,73,94,0,0,,0.05
8/21/16 17:51,FM-15,BKN:07 60 BKN:07 80 OVC:08 100,4,-RA:02 BR:1 |RA:61 |,75,73,72,90,5,160,,0.05
8/21/16 18:10,FM-16,SCT:04 50 OVC:08 65,2.5,-RA:02 BR:1 |RA:61 |,74,72,72,94,3,170,,0.01
8/21/16 18:17,FM-16,FEW:02 17 SCT:04 50 OVC:08 65,4,-RA:02 BR:1 |RA:61 |,74,72,72,94,6,VRB,,0.02
8/21/16 18:35,FM-16,SCT:04 12 BKN:07 23 OVC:08 60,3,-RA:02 BR:1 |RA:61 |,75,73,73,94,3,VRB,,0.03
8/21/16 18:47,FM-16,BKN:07 12 BKN:07 23 OVC:08 38,4,BR:1 ||,75,73,73,94,,,,
8/21/16 18:51,FM-15,BKN:07 12 OVC:08 23,3,-RA:02 BR:1 |RA:61 |,76,74,74,94,6,VRB,,0.04
8/21/16 19:29,FM-16,SCT:04 14 BKN:07 22 OVC:08 37,4,BR:1 ||,76,74,74,94,6,VRB,,0.01
8/21/16 19:51,FM-15,SCT:04 16 BKN:07 23 OVC:08 33,6,BR:1 ||,76,74,74,94,3,VRB,,T
8/21/16 20:51,FM-15,SCT:04 16 BKN:07 21 OVC:08 27,8,,75,73,73,94,6,220,,0
8/21/16 21:51,FM-15,BKN:07 15 BKN:07 31 OVC:08 44,8,,75,73,73,94,6,VRB,,0
8/21/16 22:12,FM-16,OVC:08 13,9,,76,74,73,91,5,260,,
8/21/16 22:41,FM-16,SCT:04 11 BKN:07 34,9,,75,73,72,90,6,280,,
8/21/16 22:51,FM-15,SCT:04 13 BKN:07 34 BKN:07 50,9,,75,72,71,88,6,290,,0
8/21/16 23:51,FM-15,CLR:00,10,,74,69,67,79,5,VRB,,0
8/21/16 23:59,SOD,,,,,,,,,,,
8/22/16 0:51,FM-15,CLR:00,10,,73,68,65,76,8,VRB,20,0
8/22/16 1:51,FM-15,BKN:07 70,10,,72,66,63,73,7,VRB,16,0
8/22/16 2:51,FM-15,FEW:02 70,10,,71,65,62,73,5,VRB,,0
8/22/16 3:51,FM-15,CLR:00,10,,70,65,62,76,5,VRB,,0
8/22/16 4:51,FM-15,CLR:00,10,,69,64,61,76,5,VRB,,0
8/22/16 5:51,FM-15,CLR:00,9,,69,64,61,76,6,300,,0
8/22/16 6:51,FM-15,CLR:00,10,,69,63,59,70,3,VRB,,0
8/22/16 7:51,FM-15,CLR:00,10,,71,63,57,61,6,VRB,,0
8/22/16 8:51,FM-15,FEW:02 1,10,,72,63,55,55,7,VRB,,0
8/22/16 9:51,FM-15,CLR:00,10,,74,65,56,54,9,VRB,,0
8/22/16 10:51,FM-15,CLR:00,10,,76,66,54,47,9,VRB,24,0
8/22/16 11:51,FM-15,CLR:00,10,,77,67,55,47,6,VRB,17,0
8/22/16 12:51,FM-15,CLR:00,10,,77,67,53,43,7,VRB,18,0
8/22/16 13:51,FM-15,FEW:02 55,10,,77,67,53,43,9,VRB,20,0
8/22/16 14:51,FM-15,FEW:02 60,10,,76,66,52,43,5,VRB,21,0
8/22/16 15:51,FM-15,CLR:00,10,,76,66,51,42,6,340,,0
8/22/16 16:51,FM-15,CLR:00,10,,76,66,49,39,,,,0
8/22/16 17:51,FM-15,CLR:00,10,,74,64,48,40,5,VRB,,0
8/22/16 18:51,FM-15,CLR:00,10,,73,63,47,40,9,VRB,20,0
8/22/16 19:51,FM-15,CLR:00,10,,71,61,47,42,3,VRB,,0
8/22/16 20:51,FM-15,CLR:00,10,,70,61,47,44,5,350,,0
8/22/16 21:51,FM-15,CLR:00,10,,69,60,46,44,5,VRB,,0
8/22/16 22:51,FM-15,CLR:00,10,,68,59,46,45,3,340,,0
8/22/16 23:51,FM-15,CLR:00,10,,65,57,49,56,0,0,,0
8/22/16 23:59,SOD,,,,,,,,,,,
8/23/16 0:51,FM-15,CLR:00,10,,65,57,48,54,3,VRB,,0
8/23/16 1:51,FM-15,CLR:00,10,,64,56,48,56,3,300,,0
8/23/16 2:51,FM-15,CLR:00,10,,64,57,50,60,0,0,,0
8/23/16 3:51,FM-15,CLR:00,10,,62,57,52,70,3,300,,0
8/23/16 4:51,FM-15,CLR:00,10,,63,57,52,68,0,0,,0
8/23/16 5:51,FM-15,CLR:00,10,,64,57,49,58,6,290,,0
8/23/16 6:51,FM-15,CLR:00,10,,65,57,49,56,3,VRB,,0
8/23/16 7:51,FM-15,CLR:00,9,,67,59,50,55,3,VRB,,0
8/23/16 8:51,FM-15,CLR:00,10,,70,61,50,49,,,,0
8/23/16 9:51,FM-15,CLR:00,10,,74,64,49,41,5,VRB,,0
8/23/16 10:51,FM-15,CLR:00,10,,77,67,49,37,0,0,,0
8/23/16 11:51,FM-15,CLR:00,10,,79,69,54,42,0,0,,0
8/23/16 12:51,FM-15,CLR:00,10,,80,69,52,38,0,0,,0
8/23/16 13:51,FM-15,CLR:00,10,,80,69,51,37,3,270,,0
8/23/16 14:51,FM-15,CLR:00,9,,80,69,52,38,0,0,,0
8/23/16 15:51,FM-15,CLR:00,9,,80,69,55,42,3,VRB,,0
8/23/16 16:51,FM-15,CLR:00,10,,79,69,55,44,0,0,,0
8/23/16 17:51,FM-15,CLR:00,10,,77,67,56,48,0,0,,0
8/23/16 18:51,FM-15,CLR:00,10,,76,66,55,48,0,0,,0
8/23/16 19:51,FM-15,CLR:00,10,,75,66,56,52,0,0,,0
8/23/16 20:52,FM-15,,10,,75,65,55,50,3,VRB,,0
8/23/16 21:51,FM-15,CLR:00,10,,75,66,56,52,3,250,,0
8/23/16 22:51,FM-15,CLR:00,10,,72,64,58,61,0,0,,0
8/23/16 23:51,FM-15,,10,,71,64,58,63,3,VRB,,0
8/23/16 23:59,SOD,,,,,,,,,,,
8/24/16 1:51,FM-15,CLR:00,10,,70,63,57,64,3,270,,
8/24/16 2:51,FM-15,CLR:00,10,,69,62,57,66,0,0,,
8/24/16 3:51,FM-15,CLR:00,10,,68,62,58,70,0,0,,
8/24/16 4:51,FM-15,,,,68,62,58,70,3,290,,
8/24/16 5:51,FM-15,CLR:00,9,,68,62,58,70,5,290,,
8/24/16 6:51,FM-15,CLR:00,8,,70,64,59,68,5,280,,
8/24/16 7:51,FM-15,CLR:00,8,,73,65,59,62,3,VRB,,
8/24/16 8:51,FM-15,CLR:00,9,,75,67,60,60,3,VRB,,
8/24/16 9:51,FM-15,,9,,80,70,60,51,0,0,,
8/24/16 10:51,FM-15,CLR:00,9,,83,72,59,44,6,280,,
8/24/16 11:51,FM-15,CLR:00,9,,85,74,58,40,3,VRB,,
8/24/16 12:51,FM-15,CLR:00,9,,86,75,59,40,0,0,,
8/24/16 13:51,FM-15,,,,88,,55,33,,,,
8/24/16 14:51,FM-15,,,,86,,59,40,,,,
8/24/16 15:51,FM-15,,,,84,,63,48,,,,
8/24/16 16:51,FM-15,,,,84,,61,45,,,,
8/24/16 17:51,FM-15,,,,82,,63,51,,,,
8/24/16 18:51,FM-15,,,,81,,63,54,,,,
8/24/16 19:51,FM-15,,,,79,,64,61,,,,
8/24/16 20:51,FM-15,,,,77,,63,61,,,,
8/24/16 21:51,FM-15,,,,77,,63,61,,,,
8/24/16 22:51,FM-15,,,,75,,61,61,,,,
8/24/16 23:51,FM-15,,,,75,,61,61,,,,
8/24/16 23:59,SOD,,,,,,,,,,,
8/25/16 0:51,FM-15,,,,73,,61,65,,,,
8/25/16 1:51,FM-15,,,,72,,61,69,,,,
8/25/16 2:51,FM-15,,,,72,,63,73,,,,
8/25/16 3:51,FM-15,,,,72,,63,73,,,,
8/25/16 4:51,FM-15,,,,70,,63,78,,,,
8/25/16 5:51,FM-15,,,,72,,63,73,,,,
8/25/16 6:51,FM-15,,,,72,,64,78,,,,
8/25/16 7:51,FM-15,,,,75,,64,69,,,,
8/25/16 8:51,FM-15,,,,79,,64,61,,,,
8/25/16 9:51,FM-15,,,,79,,64,61,,,,
8/25/16 10:51,FM-15,,,,82,,63,51,,,,
8/25/16 11:51,FM-15,,,,84,,64,51,,,,
8/25/16 12:51,FM-15,,,,86,,64,49,,,,
8/25/16 13:51,FM-15,,,,86,,64,49,,,,
8/25/16 14:51,FM-15,,,,84,,66,55,,,,
8/25/16 15:51,FM-15,,,,82,,68,62,,,,
8/25/16 16:51,FM-15,,,,81,,70,70,,,,
8/25/16 17:51,FM-15,,,,81,,70,70,,,,
8/25/16 18:51,FM-15,,,,82,,70,66,,,,
8/25/16 19:51,FM-15,,,,81,,72,74,,,,
8/25/16 20:51,FM-15,,,,81,,70,70,,,,
8/25/16 21:51,FM-15,,,,81,,70,70,,,,
8/25/16 22:51,FM-15,,,,81,,72,74,,,,
8/25/16 23:51,FM-15,,,,79,,70,74,,,,
8/25/16 23:59,SOD,,,,,,,,,,,
8/26/16 0:51,FM-15,,,,77,,70,79,,,,
8/26/16 1:51,FM-15,,,,77,,72,83,,,,
8/26/16 2:51,FM-15,,,,77,,70,79,,,,
8/26/16 3:51,FM-15,,,,77,,70,79,,,,
8/26/16 4:51,FM-15,,,,75,,70,83,,,,
8/26/16 5:51,FM-15,,,,77,,70,79,,,,
8/26/16 6:51,FM-15,,,,77,,70,79,,,,
8/26/16 7:51,FM-15,,,,79,,72,79,,,,
8/26/16 8:51,FM-15,,,,82,,72,70,,,,
8/26/16 9:51,FM-15,,,,86,,72,62,,,,
8/26/16 10:51,FM-15,,,,88,,72,59,,,,
8/26/16 11:51,FM-15,,,,90,,68,49,,,,
8/26/16 12:51,FM-15,,,,88,,66,49,,,,
8/26/16 13:51,FM-15,,,,90,,63,41,,,,
8/26/16 14:51,FM-15,,,,90,,64,43,,,,
8/26/16 15:51,FM-15,,,,90,,64,43,,,,
8/26/16 16:51,FM-15,,,,88,,63,43,,,,
8/26/16 17:51,FM-15,,,,86,,61,43,,,,
8/26/16 18:51,FM-15,,,,84,,61,45,,,,
8/26/16 19:51,FM-15,,,,84,,61,45,,,,
8/26/16 20:51,FM-15,,,,82,,61,48,,,,
8/26/16 21:51,FM-15,,,,81,,63,54,,,,
8/26/16 22:51,FM-15,,,,81,,63,54,,,,
8/26/16 23:51,FM-15,,,,81,,63,54,,,,
8/26/16 23:59,SOD,,,,,,,,,,,
8/27/16 0:51,FM-15,,,,75,,63,65,,,,
8/27/16 1:51,FM-15,,,,73,,63,69,,,,
8/27/16 2:51,FM-15,,,,75,,59,57,,,,
8/27/16 3:51,FM-15,,,,75,,57,54,,,,
8/27/16 4:51,FM-15,,,,73,,59,61,,,,
8/27/16 5:51,FM-15,,,,75,,59,57,,,,
8/27/16 6:51,FM-15,,,,75,,59,57,,,,
8/27/16 7:51,FM-15,,,,77,,59,54,,,,
8/27/16 8:51,FM-15,,,,81,,59,48,,,,
8/27/16 9:51,FM-15,,,,82,,57,42,,,,
8/27/16 10:51,FM-15,,,,82,,55,40,,,,
8/27/16 11:51,FM-15,,,,88,,57,35,,,,
8/27/16 12:51,FM-15,CLR:00,9,,88,77,59,38,3,VRB,,
8/27/16 13:51,FM-15,CLR:00,9,,88,77,59,38,0,0,,0
8/27/16 14:51,FM-15,CLR:00,9,,84,73,58,41,6,VRB,16,0
8/27/16 15:51,FM-15,CLR:00,9,,83,72,57,41,7,VRB,,0
8/27/16 16:51,FM-15,CLR:00,9,,82,71,58,44,5,VRB,,0
8/27/16 17:51,FM-15,CLR:00,9,,81,70,57,44,3,VRB,,0
8/27/16 18:51,FM-15,CLR:00,10,,78,68,58,50,5,VRB,,0
8/27/16 19:51,FM-15,CLR:00,10,,78,68,57,48,0,0,,0
8/27/16 20:51,FM-15,CLR:00,10,,77,67,56,48,0,0,,0
8/27/16 21:51,FM-15,CLR:00,10,,77,67,55,47,3,VRB,,0
8/27/16 22:51,FM-15,CLR:00,10,,76,67,57,52,0,0,,0
8/27/16 23:51,FM-15,CLR:00,10,,75,66,58,55,0,0,,0
8/27/16 23:59,SOD,,,,,,,,,,,
8/28/16 0:51,FM-15,CLR:00,10,,74,66,61,64,3,170,,0
8/28/16 1:51,FM-15,CLR:00,10,,74,66,61,64,5,VRB,,0
8/28/16 2:51,FM-15,CLR:00,10,,73,67,64,74,0,0,,0
8/28/16 3:51,FM-15,CLR:00,10,,73,69,67,81,0,0,,0
8/28/16 4:51,FM-15,CLR:00,10,,72,68,66,82,3,VRB,,0
8/28/16 5:51,FM-15,CLR:00,9,,73,69,67,81,0,0,,0
8/28/16 6:51,FM-15,CLR:00,9,,74,69,67,79,0,0,,0
8/28/16 7:51,FM-15,FEW:02 24,9,,77,70,67,71,3,VRB,,0
8/28/16 8:51,FM-15,CLR:00,8,,79,71,66,65,0,0,,0
8/28/16 9:51,FM-15,CLR:00,9,,82,72,63,53,0,0,,0
8/28/16 10:51,FM-15,SCT:04 42,9,,85,74,64,50,,,,0
8/28/16 11:51,FM-15,CLR:00,9,,87,76,63,45,3,VRB,,0
8/28/16 12:51,FM-15,CLR:00,9,,87,76,60,40,5,VRB,,0
8/28/16 13:51,FM-15,CLR:00,9,,86,75,60,42,3,VRB,,0
8/28/16 14:51,FM-15,CLR:00,9,,85,74,59,42,3,VRB,,0
8/28/16 15:51,FM-15,CLR:00,9,,83,72,60,46,7,VRB,,0
8/28/16 16:51,FM-15,CLR:00,9,,81,71,61,51,3,VRB,,0
8/28/16 17:51,FM-15,CLR:00,9,,79,69,61,54,6,VRB,,0
8/28/16 18:51,FM-15,CLR:00,10,,77,70,65,66,0,0,,0
8/28/16 19:51,FM-15,CLR:00,10,,77,69,64,64,,,,0
8/28/16 20:51,FM-15,CLR:00,10,,76,70,66,72,3,VRB,,0
8/28/16 21:51,FM-15,CLR:00,10,,75,69,65,71,0,0,,0
8/28/16 22:51,FM-15,CLR:00,10,,75,69,65,71,0,0,,0
8/28/16 23:51,FM-15,CLR:00,10,,75,68,64,69,3,VRB,,0
8/28/16 23:59,SOD,,,,,,,,,,,
8/29/16 0:51,FM-15,SCT:04 70,10,,75,68,64,69,5,VRB,,0
8/29/16 1:51,FM-15,SCT:04 65,10,,75,67,62,64,3,250,,0
8/29/16 2:51,FM-15,BKN:07 75,10,,75,67,61,62,5,240,,0
8/29/16 3:51,FM-15,BKN:07 80,10,,75,68,64,69,6,VRB,,0
8/29/16 4:51,FM-15,FEW:02 50,10,,74,68,65,74,3,VRB,,0
8/29/16 5:51,FM-15,CLR:00,9,,74,68,64,71,5,250,,0
8/29/16 6:51,FM-15,CLR:00,8,,75,68,64,69,5,VRB,,0
8/29/16 7:51,FM-15,CLR:00,8,,77,69,64,64,5,290,,0
8/29/16 8:51,FM-15,FEW:02 70,8,,79,71,66,65,5,VRB,,0
8/29/16 9:51,FM-15,CLR:00,8,,85,75,67,55,6,VRB,,0
8/29/16 10:51,FM-15,CLR:00,8,,88,77,65,46,3,VRB,,0
8/29/16 11:51,FM-15,CLR:00,9,,89,77,63,42,8,VRB,,0
8/29/16 12:51,FM-15,CLR:00,9,,90,79,58,34,7,300,,0
8/29/16 13:51,FM-15,CLR:00,,,89,77,59,36,6,VRB,,0
8/29/16 14:51,FM-15,CLR:00,,,90,79,57,33,7,VRB,,0
8/29/16 15:51,FM-15,CLR:00,10,,88,76,59,38,5,VRB,,0
8/29/16 16:51,FM-15,CLR:00,10,,88,77,57,35,6,360,,0
8/29/16 17:51,FM-15,CLR:00,10,,86,75,57,37,6,VRB,,0
8/29/16 18:51,FM-15,CLR:00,10,,84,73,57,40,3,VRB,,0
8/29/16 19:51,FM-15,CLR:00,10,,81,70,58,45,5,VRB,,0
8/29/16 20:51,FM-15,CLR:00,10,,80,70,57,45,8,VRB,,0
8/29/16 21:51,FM-15,CLR:00,10,,79,69,55,44,10,50,,0
8/29/16 22:51,FM-15,CLR:00,10,,78,68,55,45,6,VRB,,0
8/29/16 23:51,FM-15,CLR:00,10,,76,66,55,48,3,VRB,,0
8/29/16 23:59,SOD,,,,,,,,,,,
8/30/16 0:51,FM-15,CLR:00,10,,75,65,55,50,8,50,,0
8/30/16 1:51,FM-15,CLR:00,10,,74,65,55,52,8,80,,0
8/30/16 2:51,FM-15,FEW:02 60,10,,72,64,56,57,3,70,,0
8/30/16 3:51,FM-15,BKN:07 60,10,,72,64,56,57,7,70,,0
8/30/16 4:51,FM-15,FEW:02 60,10,,71,63,57,61,7,70,,0
8/30/16 5:51,FM-15,CLR:00,10,,70,63,58,66,0,0,,0
8/30/16 6:51,FM-15,CLR:00,10,,72,65,59,64,7,110,,0
8/30/16 7:51,FM-15,CLR:00,10,,73,65,59,62,0,0,,0
8/30/16 8:51,FM-15,CLR:00,10,,76,67,60,58,5,80,,0
8/30/16 9:51,FM-15,CLR:00,10,,78,69,60,54,3,70,,0
8/30/16 10:51,FM-15,OVC:08 40,9,,79,69,61,54,0,0,,0
8/30/16 11:51,FM-15,BKN:07 48 OVC:08 60,10,,79,69,61,54,0,0,,0
8/30/16 12:51,FM-15,OVC:08 44,9,,79,69,61,54,0,0,,0
8/30/16 13:51,FM-15,CLR:00,10,,84,73,60,44,6,150,,0
8/30/16 14:51,FM-15,CLR:00,9,,84,73,61,46,,,,0
8/30/16 15:51,FM-15,FEW:02 50,10,,82,72,61,49,3,VRB,,0
8/30/16 16:51,FM-15,CLR:00,9,,81,71,61,51,5,VRB,,0
8/30/16 17:51,FM-15,CLR:00,9,,78,69,63,60,3,VRB,,0
8/30/16 18:51,FM-15,CLR:00,10,,76,69,65,69,0,0,,0
